Voti Fantacalcio 13 giornata di campionato,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
1896,D,MARTELLA,5,0,0,0,0,0,0,0,0,0,0,0,0
791,D,SABELLI,6,0,0,0,0,0,0,0,0,0,0,0,0
4513,C,ZMRHAL,6,0,0,0,0,0,0,0,0,0,0,0,0
621,C,ROMULO,5.5,0,0,0,0,0,0,1,0,0,0,0,0
4445,C,BISOLI,5,0,0,0,0,0,0,0,0,0,0,0,0
2106,C,MOROSINI,6*,0,0,0,0,0,0,0,0,0,0,0,0
4447,C,NDOJ,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4449,C,TONALI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4413,A,AYE',6,0,0,0,0,0,0,0,0,0,0,0,0
4452,A,DONNARUMMA AL.,5,0,0,0,0,0,0,0,0,0,0,0,0
4453,A,TORREGROSSA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4864,ALL,GROSSO,5,0,0,0,0,0,0,0,0,0,0,0,0
CAGLIARI,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
2836,P,OLSEN,6,0,1,0,0,0,0,0,1,0,0,0,0
611,P,RAFAEL,6,0,1,0,0,0,0,0,0,0,0,0,0
1869,D,PISACANE,5.5,0,0,0,0,0,0,0,0,0,0,0,0
99,D,CACCIATORE,4.5,0,0,0,0,0,0,0,1,0,0,0,0
2871,D,KLAVAN,6,0,0,0,0,0,0,0,0,0,0,0,0
2653,D,LYKOGIANNIS,5.5,0,0,0,0,0,0,1,0,0,0,0,0
106,D,MATTIELLO,6*,0,0,0,0,0,0,0,0,0,0,0,0
20,C,CIGARINI,6,0,0,0,0,0,0,0,0,0,0,0,0
627,C,IONITA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2076,C,ROG,6.5,0,0,0,0,0,0,1,0,0,0,0,0
4514,C,NANDEZ,5.5,0,0,0,0,0,0,0,0,0,0,0,0
467,C,NAINGGOLAN,6.5,1,0,0,0,0,0,0,0,0,0,0,0
2061,A,SIMEONE,5.5,0,0,0,0,0,0,0,0,0,0,0,0
1874,A,JOAO PEDRO,6.5,0,0,0,0,1,0,0,0,0,0,0,0
680,ALL,MARAN,5.5,0,0,0,0,0,0,0,0,0,0,0,0
FIORENTINA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
1917,P,DRAGOWSKI,6.5,0,1,0,0,0,0,0,0,0,0,0,0
287,D,CACERES,6,0,0,0,0,0,0,0,0,0,0,0,0
1891,D,CECCHERINI,6,0,0,0,0,0,0,0,0,0,0,0,0
2164,D,MILENKOVIC,6,0,0,0,0,0,0,1,0,0,0,0,0
2289,D,DALBERT,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2309,D,PEZZELLA GER.,6*,0,0,0,0,0,0,0,0,0,0,0,0
2174,D,VENUTI,5,0,0,0,0,0,0,1,0,0,0,0,0
2006,D,LIROLA,6,0,0,0,0,0,0,0,0,0,0,0,0
170,C,BADELJ,5,0,0,0,0,0,0,0,0,0,0,0,0
4228,C,GHEZZAL,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2409,C,RIBERY,5.5,0,0,0,0,0,0,0,0,0,0,0,0
557,C,BENASSI,5,0,0,0,0,0,0,0,0,0,0,0,0
2075,C,CRISTOFORO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2841,A,VLAHOVIC,5.5,0,0,0,0,0,0,0,0,0,0,0,0
763,ALL,MONTELLA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
GENOA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
1843,P,RADU I.,7.5,0,1,0,0,0,0,0,0,0,0,0,0
2759,D,CRISCITO,5,0,0,0,0,0,0,0,0,0,0,0,0
244,D,GHIGLIONE,6.5,0,0,0,0,0,0,1,0,1,0,0,0
4307,D,ROMERO,6.5,0,0,0,0,0,0,0,0,0,0,0,0
365,D,ZAPATA C.,6,0,0,0,0,0,0,0,0,0,0,0,0
2213,C,CASSATA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4330,C,LERAGER,6,0,0,0,0,0,0,0,0,0,0,0,0
118,C,RADOVANOVIC,6,0,0,0,0,0,0,0,0,0,0,0,0
305,C,STURARO,6.5,1,0,0,0,0,0,0,0,0,0,0,1
4515,C,AGUDELO,6,0,0,0,0,0,0,0,0,0,0,0,0
245,A,PANDEV,6,0,0,0,0,0,0,0,0,0,0,0,0
2038,A,PINAMONTI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4865,A,CLEONISE,6,0,0,0,0,0,0,0,0,0,0,0,0
819,A,FAVILLI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4861,ALL,THIAGO MOTTA,6.5,0,0,0,0,0,0,0,0,0,0,0,0
INTER,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
250,P,HANDANOVIC,7,0,0,0,0,0,0,0,0,0,0,0,0
2572,D,GODIN,6.5,0,0,0,0,0,0,0,0,0,0,0,0
252,D,BIRAGHI,6.5,0,0,0,0,0,0,0,0,1,0,0,0
798,D,SKRINIAR,6.5,0,0,0,0,0,0,1,0,0,0,0,0
253,D,D'AMBROSIO,6.5,0,0,0,0,0,0,1,0,0,0,0,0
322,D,DE VRIJ,7.5,1,0,0,0,0,0,0,0,0,0,0,0
254,D,DIMARCO,6*,0,0,0,0,0,0,0,0,0,0,0,0
1870,C,BARELLA,6,0,0,0,0,0,0,0,0,0,0,0,0
172,C,BORJA VALERO,6,0,0,0,0,0,0,0,0,0,0,0,0
265,C,BROZOVIC,7,0,0,0,0,0,0,0,0,1,0,0,0
332,C,CANDREVA,6,0,0,0,0,0,0,0,0,0,0,0,0
181,C,VECINO,6.5,0,0,0,0,0,0,0,0,1,0,0,0
2764,A,MARTINEZ L.,7,1,0,0,0,0,0,1,0,0,0,1,0
2531,A,LUKAKU,7,1,0,0,0,0,0,0,0,0,0,0,0
4416,ALL,CONTE,7,0,0,0,0,0,0,0,0,0,0,0,0
JUVENTUS,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
453,P,SZCZESNY,7,0,1,0,0,0,0,0,0,0,0,0,0
286,D,BONUCCI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
4428,D,DE LIGT,7,0,0,0,0,0,0,0,0,0,0,0,0
358,D,DE SCIGLIO,6.5,0,0,0,0,0,0,0,0,0,0,0,0
184,C,BERNARDESCHI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2504,C,CAN,6,0,0,0,0,0,0,0,0,0,0,0,0
697,C,CUADRADO,6,0,0,0,0,0,0,1,0,1,0,0,0
2200,C,DOUGLAS COSTA,6,0,0,0,0,0,0,0,0,0,0,0,0
299,C,KHEDIRA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
469,C,PJANIC,6,0,0,0,0,0,0,0,0,0,0,0,0
2472,C,RAMSEY,6,0,0,0,0,0,0,0,0,0,0,0,0
2166,C,BENTANCUR,6,0,0,0,0,0,0,0,0,0,0,0,0
408,A,HIGUAIN,8,2,0,0,0,0,0,1,0,1,0,1,0
309,A,DYBALA,7.5,1,0,0,0,0,0,1,0,0,0,0,0
688,ALL,SARRI,7,0,0,0,0,0,0,0,0,0,0,0,0
LAZIO,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
1934,P,STRAKOSHA,6,0,1,0,0,0,0,0,0,0,0,0,0
513,D,ACERBI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2062,D,BASTOS,6,0,0,0,0,0,0,1,0,0,0,0,0
2335,D,LUIZ FELIPE,6,0,0,0,0,0,0,1,0,0,0,0,0
1999,D,LUKAKU J.,6,0,0,0,0,0,0,0,0,0,0,0,0
327,D,PATRIC,6,0,0,0,0,0,0,0,0,0,0,0,0
2263,C,LAZZARI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2209,C,LUCAS LEIVA,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2085,C,LUIS ALBERTO,7,0,0,0,0,0,0,0,0,1,0,0,0
338,C,LULIC,6,0,0,0,0,0,0,1,0,0,0,0,0
645,C,MILINKOVIC-SAVIC,5.5,0,0,0,0,0,0,0,0,0,0,0,0
785,A,IMMOBILE,6.5,1,0,0,0,0,0,0,0,0,0,0,0
2284,A,CAICEDO,7,1,0,0,0,0,0,0,0,0,0,1,0
495,A,CORREA,6.5,0,0,0,0,0,0,0,0,1,0,0,0
826,ALL,INZAGHI S,7,0,0,0,0,0,0,0,0,0,0,0,0
LECCE,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
385,P,GABRIEL,6,0,2,0,0,0,0,0,0,0,0,0,0
423,D,RISPOLI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
4470,D,CALDERONI,7,1,0,0,0,0,0,0,0,0,0,0,1
2241,D,LUCIONI,6,0,0,0,0,0,0,0,0,0,0,0,0
4472,D,MECCARIELLO,6,0,0,0,0,0,0,0,0,0,0,0,0
54,D,ROSSETTINI,6,0,0,0,0,0,0,0,0,0,0,0,0
4400,C,SHAKHOV,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4476,C,TABANELLI,4,0,0,0,0,0,0,0,0,0,0,0,0
241,C,TACHTSIDIS,6,0,0,0,0,0,0,0,0,1,0,0,0
179,C,PETRICCIONE,6.5,0,0,0,0,0,0,1,0,0,0,0,0
4477,A,LA MANTIA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
1939,A,LAPADULA,6,0,0,0,0,1,0,0,1,0,0,0,0
1879,A,FARIAS,6.5,0,0,0,0,0,0,1,0,0,0,0,0
4866,A,DUBICKAS,6*,0,0,0,0,0,0,0,0,0,0,0,0
4417,ALL,LIVERANI,7,0,0,0,0,0,0,0,0,0,0,0,0
MILAN,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
350,P,DONNARUMMA G.,6.5,0,1,0,0,0,0,0,0,0,0,0,0
11,D,CONTI,6,0,0,0,0,0,0,1,0,0,0,0,0
4292,D,HERNANDEZ T.,6.5,0,0,0,0,0,0,1,0,0,0,0,0
2168,D,MUSACCHIO,6.5,0,0,0,0,0,0,0,0,0,0,0,0
460,D,ROMAGNOLI,6,0,0,0,0,0,0,0,0,0,0,0,0
357,D,CALABRIA,6,0,0,0,0,0,0,0,0,0,0,0,0
4322,C,PAQUETA',5,0,0,0,0,0,0,1,0,0,0,0,0
331,C,BIGLIA,5,0,0,0,0,0,0,0,0,0,0,0,0
367,C,BONAVENTURA,7,1,0,0,0,0,0,0,0,0,0,0,1
1850,C,KESSIE',5.5,0,0,0,0,0,0,0,0,0,0,0,0
148,C,KRUNIC,6.5,0,0,0,0,0,0,0,0,1,0,0,0
2756,A,PIATEK,4.5,0,0,0,0,0,0,0,0,0,0,0,0
186,A,REBIC,6,0,0,0,0,0,0,0,0,0,0,0,0
4510,A,RAFAEL LEAO,6*,0,0,0,0,0,0,0,0,0,0,0,0
676,ALL,PIOLI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
NAPOLI,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
572,P,MERET,6,0,1,0,0,0,0,0,0,0,0,0,0
550,D,MAKSIMOVIC,6,0,0,0,0,0,0,0,0,0,0,0,0
2816,D,DI LORENZO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
140,D,HYSAJ,5,0,0,0,0,0,0,0,0,0,0,0,0
392,D,KOULIBALY,6.5,0,0,0,0,0,0,0,0,0,0,0,0
397,C,ALLAN,6.5,0,0,0,0,0,0,0,0,0,0,0,0
406,C,CALLEJON,5,0,0,0,0,0,0,0,0,0,0,0,0
4479,C,ELMAS,5,0,0,0,0,0,0,1,0,0,0,0,0
2776,C,YOUNES,5.5,0,0,0,0,0,0,1,0,0,0,0,0
152,C,ZIELINSKI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
409,A,INSIGNE,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4517,A,LOZANO,6.5,1,0,0,0,0,0,0,0,0,0,0,0
410,A,MERTENS,6,0,0,0,0,0,0,0,0,0,0,0,0
311,A,LLORENTE,6*,0,0,0,0,0,0,0,0,0,0,0,0
2777,ALL,ANCELOTTI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
PARMA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
159,P,SEPE,5.5,0,2,0,0,0,0,0,0,0,0,0,0
141,D,LAURINI,6*,0,0,0,0,0,0,0,0,0,0,0,0
1864,D,BRUNO ALVES,6.5,0,0,0,0,0,0,0,0,0,0,0,0
139,D,DERMAKU,6,0,0,0,0,0,0,0,0,0,0,0,0
73,D,GAGLIOLO,6,0,0,0,0,0,0,1,0,0,0,0,0
2801,D,IACOPONI,7,1,0,0,0,0,0,0,0,0,0,0,0
2525,D,DARMIAN,6.5,0,0,0,0,0,0,0,0,0,0,0,0
430,C,BRUGMAN,6,0,0,0,0,0,0,0,0,0,0,0,0
2802,C,BARILLA',6,0,0,0,0,0,0,1,0,0,0,0,0
27,C,GRASSI,5.5,0,0,0,0,0,0,1,0,0,0,0,0
234,C,KUCKA,6.5,0,0,0,0,0,0,0,0,1,0,0,0
2833,C,KULUSEVSKI,7.5,1,0,0,0,0,0,0,0,0,0,0,0
2804,C,SCOZZARELLA,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2773,A,SPROCATI,6,0,0,0,0,0,0,0,0,0,0,0,0
2824,ALL,D'AVERSA,6.5,0,0,0,0,0,0,0,0,0,0,0,0
ROMA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
4419,P,PAU LOPEZ,6,0,0,0,0,0,0,0,0,0,0,0,0
464,D,FLORENZI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2214,D,KOLAROV,6,0,0,0,0,0,0,0,0,0,0,0,0
2296,D,MANCINI,7,1,0,0,0,0,0,0,0,0,0,0,0
4245,D,SMALLING,7.5,1,0,0,0,0,0,0,0,1,0,1,0
262,D,SANTON,6,0,0,0,0,0,0,0,0,0,0,0,0
530,C,PELLEGRINI LO.,6.5,0,0,0,0,0,0,0,0,0,1,0,0
237,C,PEROTTI,6*,0,0,0,0,0,0,0,0,0,0,0,0
2201,C,UNDER,6,0,0,0,0,0,0,0,0,0,0,0,0
2215,C,VERETOUT,7,0,0,0,0,0,0,0,0,0,0,0,0
2766,C,ZANIOLO,6,0,0,0,0,0,0,1,0,0,0,0,0
58,C,DIAWARA,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2779,C,KLUIVERT,5.5,0,0,0,0,0,0,0,0,0,0,0,0
647,A,DZEKO,7,1,0,0,0,0,0,0,0,0,0,0,0
4418,ALL,FONSECA,7,0,0,0,0,0,0,0,0,0,0,0,0
SAMPDORIA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
761,P,AUDERO,6,0,1,0,0,0,0,0,0,0,0,0,0
2784,D,COLLEY,6,0,0,0,0,0,0,0,0,0,0,0,0
2141,D,DEPAOLI,6,0,0,0,0,0,0,0,0,0,0,0,0
45,D,FERRARI A.,6,0,0,0,0,0,0,0,0,0,0,0,0
1868,D,MURRU,6,0,0,0,0,0,0,0,0,0,0,0,0
2287,C,RAMIREZ,7,0,0,0,0,1,0,1,0,0,0,1,0
4404,C,THORSBY,5.5,0,0,0,0,0,0,0,0,0,0,0,0
366,C,BERTOLACCI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2391,C,EKDAL,6.5,0,0,0,0,0,0,0,0,0,0,0,0
1987,C,JANKTO,6.5,0,0,0,0,0,0,1,0,0,0,0,0
2008,C,LINETTY,5.5,0,0,0,0,0,0,0,0,0,0,0,0
1958,A,CAPRARI,6,0,0,0,0,0,0,0,0,0,0,0,0
407,A,GABBIADINI,7,1,0,0,0,0,0,0,0,0,0,0,0
568,A,QUAGLIARELLA,6,0,0,0,0,0,0,0,0,0,0,0,0
4350,ALL,RANIERI C.,7,0,0,0,0,0,0,0,0,0,0,0,0
SASSUOLO,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
509,P,CONSIGLI,5,0,2,0,0,0,0,0,0,0,0,0,0
2355,D,MARLON,6.5,0,0,0,0,0,0,0,0,0,0,0,0
521,D,PELUSO,6,0,0,0,0,0,0,1,0,1,0,0,0
2279,D,ROMAGNA,5,0,0,0,0,0,0,0,0,0,0,0,0
4426,D,TOLJAN,6.5,0,0,0,0,0,0,0,0,0,0,0,0
4530,D,KYRIAKOPOULOS,6,0,0,0,0,0,0,0,0,0,0,0,0
2825,C,BOURABIA,6,0,0,0,0,0,0,0,0,0,0,0,0
1995,C,DJURICIC,5.5,0,0,0,0,0,0,0,0,0,0,0,0
526,C,DUNCAN,6.5,0,0,0,0,0,0,0,0,0,0,0,0
827,C,LOCATELLI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
528,C,MAGNANELLI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2832,A,BOGA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2819,A,CAPUTO,7,1,0,0,0,0,0,0,0,0,0,0,0
4371,A,RASPADORI,6*,0,0,0,0,0,0,0,0,0,0,0,0
2093,ALL,DE ZERBI,6,0,0,0,0,0,0,0,0,0,0,0,0
SPAL,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
316,P,BERISHA E.,6.5,0,1,0,0,0,0,0,0,0,0,0,0
630,D,SALA,5,0,0,0,0,0,0,0,0,0,0,0,0
708,D,FELIPE,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4407,D,IGOR,6,0,0,0,0,0,0,0,0,0,0,0,0
2261,D,VICARI,6,0,0,0,0,0,0,0,0,0,0,0,0
2739,D,RECA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
1857,C,DI FRANCESCO F.,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2274,C,VALOTI,6,0,0,0,0,0,0,0,0,0,0,0,0
28,C,KURTIC,5.5,0,0,0,0,0,0,0,0,0,0,0,0
529,C,MISSIROLI,6.5,0,0,0,0,0,0,1,0,0,0,0,0
2003,C,MURGIA,6*,0,0,0,0,0,0,0,0,0,0,0,0
4486,C,STREFEZZA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
405,C,VALDIFIORI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
383,A,PETAGNA,6.5,0,0,0,0,1,0,1,0,0,0,0,0
2269,ALL,SEMPLICI,6,0,0,0,0,0,0,0,0,0,0,0,0
TORINO,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
2179,P,SIRIGU,7,0,3,0,0,0,0,0,0,0,0,0,0
226,D,IZZO,5.5,0,0,0,0,0,0,1,0,0,0,0,0
2288,D,N'KOULOU,5,0,0,0,0,0,0,0,0,0,0,0,0
2865,D,AINA,6,0,0,0,0,0,0,1,0,0,0,0,0
2788,D,BREMER,5,0,0,0,0,0,0,0,0,0,0,0,0
487,D,DE SILVESTRI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
706,C,ANSALDI,6,0,0,0,0,0,0,0,0,0,0,0,0
556,C,BASELLI,6,0,0,0,0,0,0,0,0,0,0,0,0
2205,C,BERENGUER,6,0,0,0,0,0,0,0,0,0,0,0,0
2009,C,LUKIC,5.5,0,0,0,0,0,0,0,0,0,0,0,0
376,C,VERDI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2789,C,MEITE',5,0,0,0,0,0,0,0,0,0,0,0,0
315,A,ZAZA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
441,A,BELOTTI,6*,0,0,0,0,0,0,0,0,0,0,0,0
2647,ALL,MAZZARRI,5,0,0,0,0,0,0,0,0,0,0,0,0
UDINESE,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
2792,P,MUSSO,6.5,0,2,0,0,0,0,0,0,0,0,0,0
2870,D,TROOST-EKONG,5.5,0,0,0,0,0,0,0,0,0,0,0,0
224,D,DE MAIO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2280,D,NUYTINCK,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2793,D,OPOKU,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2315,D,STRYGER LARSEN,6,0,0,0,0,0,0,0,0,0,0,0,0
2795,D,TER AVEST,6,0,0,0,0,0,0,0,0,0,0,0,0
1996,C,DE PAUL,6,0,0,0,0,0,0,0,0,0,0,0,0
434,C,JAJALO,4.5,0,0,0,0,0,0,0,1,0,0,0,0
1933,C,MANDRAGORA,5,0,0,0,0,0,0,0,0,0,0,0,0
90,A,LASAGNA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
1943,A,NESTOROVSKI,7,1,0,0,0,0,0,1,0,0,0,0,0
2826,A,PUSSETTO,6,0,0,0,0,0,0,0,0,0,0,0,0
2873,A,TEODORCZYK,6*,0,0,0,0,0,0,0,0,0,0,0,0
1860,ALL,GOTTI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
VERONA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
2211,P,SILVESTRI,6,0,0,0,0,0,0,0,0,0,0,0,0
4420,D,BOCCHETTI,6,0,0,0,0,0,0,0,0,0,0,0,0
4493,D,DAWIDOWICZ,6*,0,0,0,0,0,0,0,0,0,0,0,0
581,D,FARAONI,7,0,0,0,0,0,0,1,0,1,0,0,0
2758,D,GUNTER,6.5,0,0,0,0,0,0,0,0,0,0,0,0
4409,D,RRAHMANI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
600,C,VERRE,6.5,0,0,0,0,0,0,0,0,0,0,0,0
4522,C,AMRABAT,7,0,0,0,0,0,0,0,0,0,0,0,0
236,C,LAZOVIC,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2741,C,PESSINA,6,0,0,0,0,0,0,1,0,0,0,0,0
632,C,ZACCAGNI,6,0,0,0,0,0,0,0,0,0,0,0,0
2304,A,SALCEDO E.,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2327,A,STEPINSKI,6*,0,0,0,0,0,0,0,0,0,0,0,0
4500,A,DI CARMINE,7,1,0,0,0,0,0,1,0,0,0,1,0
1924,ALL,JURIC,6.5,0,0,0,0,0,0,0,0,0,0,0,0
