Voti Fantacalcio 22 giornata di campionato,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
791,D,SABELLI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4429,D,CHANCELLOR,5,0,0,0,0,0,0,0,0,0,0,0,0
4442,D,CISTANA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
621,C,ROMULO,6,0,0,0,0,0,0,1,0,0,0,0,0
4445,C,BISOLI,6,0,0,0,0,0,0,0,0,0,0,0,0
1872,C,DESSENA,6,0,0,0,0,0,0,0,0,0,0,0,0
4447,C,NDOJ,6,0,0,0,0,0,0,0,0,0,0,0,0
4449,C,TONALI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4452,A,DONNARUMMA AL.,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4453,A,TORREGROSSA,7,0,0,0,0,1,0,1,0,0,0,0,0
4413,A,AYE',5,0,0,0,0,0,0,0,0,0,0,0,0
2102,ALL,CORINI,6,0,0,0,0,0,0,0,0,0,0,0,0
CAGLIARI,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
2178,P,CRAGNO,6,0,2,0,0,0,0,0,0,0,0,0,0
2728,D,PELLEGRINI LU.,7,0,0,0,0,0,0,0,0,1,0,0,0
2871,D,KLAVAN,5,0,0,0,0,0,0,0,0,0,0,0,0
1869,D,PISACANE,6.5,0,0,0,0,0,0,0,0,0,0,0,0
20,C,CIGARINI,6.5,0,0,0,0,0,0,1,0,0,0,0,0
2116,C,FARAGO',5.5,0,0,0,0,0,0,0,0,0,0,0,0
4514,C,NANDEZ,6,0,0,0,0,0,0,1,0,0,0,0,0
627,C,IONITA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4327,C,OLIVA,6,0,0,0,0,0,0,0,0,0,0,0,0
467,C,NAINGGOLAN,6.5,0,0,0,0,0,0,1,0,0,0,0,0
126,A,PALOSCHI,6*,0,0,0,0,0,0,0,0,0,0,0,0
1874,A,JOAO PEDRO,6,1,0,0,1,0,0,0,0,0,0,0,0
2061,A,SIMEONE,7.5,1,0,0,0,0,0,0,0,1,0,0,0
680,ALL,MARAN,6,0,0,0,0,0,0,0,0,0,0,0,0
FIORENTINA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
1917,P,DRAGOWSKI,6.5,0,3,0,0,0,0,0,0,0,0,0,0
2006,D,LIROLA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2289,D,DALBERT,5.5,0,0,0,0,0,0,0,0,0,0,0,0
1891,D,CECCHERINI,5.5,0,0,0,0,0,0,1,0,0,0,0,0
2309,D,PEZZELLA GER.,5,0,0,0,0,0,0,1,0,0,0,0,0
4407,D,IGOR,6,0,0,0,0,0,0,0,0,0,0,0,0
557,C,BENASSI,6,0,0,0,0,0,0,0,0,0,0,0,0
644,C,PULGAR,6,0,0,0,0,0,0,0,0,0,0,0,0
2002,C,CHIESA,6,0,0,0,0,0,0,1,0,0,0,0,0
4515,C,AGUDELO,6*,0,0,0,0,0,0,0,0,0,0,0,0
4228,C,GHEZZAL,5.5,0,0,0,0,0,0,1,0,0,0,0,0
2841,A,VLAHOVIC,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2839,A,SOTTIL,6,0,0,0,0,0,0,0,0,0,0,0,0
2155,A,CUTRONE,5.5,0,0,0,0,0,0,0,0,0,0,0,0
689,ALL,IACHINI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
GENOA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
218,P,PERIN,7,0,2,0,0,0,0,1,0,0,0,0,0
2083,D,BIRASCHI,6,0,0,0,0,0,0,0,0,0,0,0,0
2759,D,CRISCITO,6,0,0,0,0,1,0,1,0,0,0,0,0
244,D,GHIGLIONE,6,0,0,0,0,0,0,0,0,0,0,0,0
4307,D,ROMERO,6.5,0,0,0,0,0,0,1,0,0,0,0,0
15,D,MASIELLO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
418,D,GOLDANIGA,6*,0,0,0,0,0,0,0,0,0,0,0,0
4512,C,SCHONE,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2213,C,CASSATA,6*,0,0,0,0,0,0,1,0,0,0,0,0
305,C,STURARO,6.5,0,0,0,0,0,0,0,0,1,0,0,0
2302,C,BEHRAMI,5,0,0,0,0,0,0,0,1,0,0,0,0
2038,A,PINAMONTI,6,0,0,0,0,0,0,0,0,0,0,0,0
479,A,SANABRIA,7,1,0,0,0,0,0,0,0,0,0,0,0
472,A,DESTRO,6*,0,0,0,0,0,0,0,0,0,0,0,0
1911,ALL,NICOLA,7,0,0,0,0,0,0,0,0,0,0,0,0
INTER,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
543,P,PADELLI,6,0,0,0,0,0,0,0,0,0,0,0,0
253,D,D'AMBROSIO,6*,0,0,0,0,0,0,0,0,0,0,0,0
322,D,DE VRIJ,7,0,0,0,0,0,0,0,0,0,0,0,0
2707,D,YOUNG,6,0,0,0,0,0,0,0,0,0,0,0,0
798,D,SKRINIAR,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2120,D,BASTONI,6.5,0,0,0,0,0,0,1,0,0,0,0,0
2488,C,MOSES,5.5,0,0,0,0,0,0,0,0,0,0,0,0
1870,C,BARELLA,6.5,0,0,0,0,0,0,1,0,1,0,0,0
265,C,BROZOVIC,6,0,0,0,0,0,0,0,0,0,0,0,0
2556,C,ERIKSEN,5.5,0,0,0,0,0,0,0,0,0,0,0,0
181,C,VECINO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4463,A,ESPOSITO,5,0,0,0,0,0,0,0,0,0,0,0,0
2475,A,SANCHEZ,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2531,A,LUKAKU,7.5,1,0,0,0,1,0,0,0,0,0,1,0
4416,ALL,CONTE,7,0,0,0,0,0,0,0,0,0,0,0,0
JUVENTUS,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
453,P,SZCZESNY,6.5,0,0,0,0,0,0,0,0,0,0,0,0
662,D,ALEX SANDRO,6.5,0,0,0,0,0,0,0,0,0,0,0,0
286,D,BONUCCI,6.5,0,0,0,0,0,0,1,0,0,0,0,0
4428,D,DE LIGT,7,1,0,0,0,0,0,0,0,0,0,0,0
2166,C,BENTANCUR,6.5,0,0,0,0,0,0,0,0,0,0,0,0
184,C,BERNARDESCHI,6*,0,0,0,0,0,0,0,0,0,0,0,0
697,C,CUADRADO,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2200,C,DOUGLAS COSTA,6,0,0,0,0,0,0,0,0,0,0,0,0
2306,C,MATUIDI,6*,0,0,0,0,0,0,0,0,0,0,0,0
469,C,PJANIC,6,0,0,0,0,0,0,0,0,0,0,0,0
2379,C,RABIOT,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2610,A,RONALDO,7.5,0,0,0,0,2,0,0,0,0,0,1,0
309,A,DYBALA,6.5,0,0,0,0,0,0,0,0,0,1,0,0
408,A,HIGUAIN,5.5,0,0,0,0,0,0,0,0,0,0,0,0
688,ALL,SARRI,7,0,0,0,0,0,0,0,0,0,0,0,0
LAZIO,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
1934,P,STRAKOSHA,6,0,1,0,0,0,0,0,0,0,0,0,0
4397,D,VAVRO,6,0,0,0,0,0,0,0,0,0,0,0,0
513,D,ACERBI,6,0,0,0,0,0,0,0,0,0,0,0,0
2062,D,BASTOS,6.5,0,0,0,0,0,0,0,0,0,0,0,0
329,D,RADU,6,0,0,0,0,0,0,0,0,0,0,0,0
4424,C,JONY,6,0,0,0,0,0,0,0,0,0,0,0,0
2263,C,LAZZARI,7.5,0,0,0,0,0,0,0,0,1,0,0,0
2209,C,LUCAS LEIVA,6,0,0,0,0,0,0,0,0,0,0,0,0
2085,C,LUIS ALBERTO,6.5,0,0,0,0,0,0,0,0,0,0,0,0
338,C,LULIC,6.5,0,0,0,0,0,0,0,0,1,0,0,0
645,C,MILINKOVIC-SAVIC,6.5,0,0,0,0,0,0,1,0,0,0,0,0
2284,A,CAICEDO,7.5,2,0,0,0,0,0,0,0,0,0,1,0
785,A,IMMOBILE,8,2,0,0,0,0,0,0,0,1,0,0,0
4388,A,ADEKANYE,7,1,0,0,0,0,0,0,0,0,0,0,0
826,ALL,INZAGHI S,8,0,0,0,0,0,0,0,0,0,0,0,0
LECCE,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
2809,P,VIGORITO,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2747,D,PAZ,6*,0,0,0,0,0,0,0,0,0,0,0,0
2241,D,LUCIONI,7,0,0,0,0,0,0,0,0,0,0,0,0
2446,D,DONATI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
54,D,ROSSETTINI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
423,D,RISPOLI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
4400,C,SHAKHOV,6.5,0,0,0,0,0,0,0,0,0,0,0,0
1871,C,DEIOLA,7,1,0,0,0,0,0,1,0,0,0,1,0
150,C,SAPONARA,6.5,0,0,0,0,0,0,0,0,1,0,0,0
4475,C,MAJER,6.5,0,0,0,0,0,0,1,0,0,0,0,0
2172,C,BARAK,7,1,0,0,0,0,0,0,0,0,0,0,0
179,C,PETRICCIONE,6,0,0,0,0,0,0,0,0,0,0,0,0
658,A,FALCO,7.5,1,0,0,0,0,0,0,0,0,0,0,0
1939,A,LAPADULA,7,0,0,0,0,1,0,1,0,0,0,0,0
4417,ALL,LIVERANI,7.5,0,0,0,0,0,0,0,0,0,0,0,0
MILAN,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
350,P,DONNARUMMA G.,6,0,1,0,0,0,0,0,0,0,0,0,0
460,D,ROMAGNOLI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
357,D,CALABRIA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4292,D,HERNANDEZ T.,5,0,0,0,0,0,0,1,0,0,0,0,0
2168,D,MUSACCHIO,6,0,0,0,0,0,0,0,0,0,0,0,0
4892,C,SAELEMAEKERS,5.5,0,0,0,0,0,0,0,0,0,0,0,0
367,C,BONAVENTURA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4896,C,MALDINI,6*,0,0,0,0,0,0,0,0,0,0,0,0
2194,C,CALHANOGLU,7,1,0,0,0,0,0,0,0,0,0,0,1
2692,C,CASTILLEJO,6,0,0,0,0,0,0,0,0,0,0,0,0
1850,C,KESSIE',6,0,0,0,0,0,0,0,0,0,0,0,0
4322,C,PAQUETA',6,0,0,0,0,0,0,0,0,0,0,0,0
186,A,REBIC,5,0,0,0,0,0,0,0,0,0,0,0,0
4510,A,RAFAEL LEAO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
676,ALL,PIOLI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
NAPOLI,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
572,P,MERET,6,0,2,0,0,0,0,0,0,0,0,0,0
2816,D,DI LORENZO,6.5,0,0,0,0,0,0,0,0,1,0,0,0
140,D,HYSAJ,5.5,0,0,0,0,0,0,0,0,0,0,0,0
459,D,MANOLAS,5.5,0,0,0,0,0,0,0,0,0,0,0,0
142,D,MARIO RUI,6,0,0,0,0,0,0,0,0,0,0,0,0
4725,C,DEMME,7,1,0,0,0,0,0,1,0,0,0,1,0
406,C,CALLEJON,6,0,0,0,0,0,0,0,0,0,0,0,0
4287,C,LOBOTKA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4479,C,ELMAS,6.5,1,0,0,0,0,0,1,0,0,0,0,0
152,C,ZIELINSKI,6.5,0,0,0,0,0,0,0,0,1,0,0,0
536,A,POLITANO,5.5,0,0,0,0,0,0,1,0,0,0,0,0
409,A,INSIGNE,6.5,0,0,0,0,0,0,0,0,0,0,0,0
410,A,MERTENS,6.5,1,0,0,0,0,0,0,0,0,0,0,0
2012,A,MILIK,7,1,0,0,0,0,0,0,0,0,0,0,0
2641,ALL,GATTUSO,7,0,0,0,0,0,0,0,0,0,0,0,0
PARMA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
412,P,COLOMBI,6.5,0,2,0,0,0,0,0,0,0,0,0,0
1864,D,BRUNO ALVES,5.5,0,0,0,0,0,0,0,0,0,0,0,0
73,D,GAGLIOLO,5,0,0,0,0,0,0,1,0,0,0,0,0
2801,D,IACOPONI,5,0,0,0,0,0,0,0,0,0,0,0,0
2525,D,DARMIAN,5.5,0,0,0,0,0,0,1,0,0,0,0,0
4423,C,HERNANI,5,0,0,0,0,0,0,0,0,0,0,0,0
234,C,KUCKA,7,1,0,0,0,0,0,0,0,0,0,0,0
430,C,BRUGMAN,6.5,0,0,0,0,0,0,0,0,1,0,0,0
28,C,KURTIC,6.5,0,0,0,0,0,0,0,0,1,0,0,0
2773,A,SPROCATI,6*,0,0,0,0,0,0,0,0,0,0,0,0
1958,A,CAPRARI,6,0,0,0,0,0,0,0,0,0,0,0,0
2163,A,CORNELIUS,7,1,0,0,0,0,0,0,0,0,0,0,1
637,A,SILIGARDI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2824,ALL,D'AVERSA,6,0,0,0,0,0,0,0,0,0,0,0,0
ROMA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
4419,P,PAU LOPEZ,5.5,0,4,0,0,0,0,0,0,0,0,0,0
546,D,BRUNO PERES,6,0,0,0,0,0,0,0,0,0,0,0,0
4245,D,SMALLING,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2296,D,MANCINI,4,0,0,0,0,0,0,1,0,0,0,0,0
262,D,SANTON,5,0,0,0,0,0,0,1,0,0,0,0,0
1852,D,SPINAZZOLA,6,0,0,0,0,0,0,1,0,0,0,0,0
530,C,PELLEGRINI LO.,5,0,0,0,0,0,0,0,1,1,0,0,0
4885,C,VILLAR,6*,0,0,0,0,0,0,0,0,0,0,0,0
2201,C,UNDER,5,0,0,0,0,0,0,0,0,0,0,0,0
2215,C,VERETOUT,6,0,0,0,0,1,0,0,0,0,0,0,0
779,C,CRISTANTE,5,0,0,0,0,0,0,1,0,0,0,0,0
2779,C,KLUIVERT,5,0,0,0,0,0,0,1,0,0,0,0,0
647,A,DZEKO,6.5,1,0,0,0,0,0,0,0,0,0,0,0
4884,A,CARLES PEREZ,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4418,ALL,FONSECA,4.5,0,0,0,0,0,0,0,0,0,0,0,0
SAMPDORIA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
761,P,AUDERO,5.5,0,4,0,0,0,0,0,0,0,0,0,0
2784,D,COLLEY,5.5,0,0,0,0,0,0,0,0,0,0,0,0
144,D,TONELLI,6,0,0,0,0,0,0,0,0,0,0,0,0
4421,D,AUGELLO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2855,C,VIEIRA,6,0,0,0,0,0,0,0,0,0,0,0,0
2391,C,EKDAL,6,0,0,0,0,0,0,1,0,1,0,0,0
1987,C,JANKTO,6.5,0,0,0,0,0,0,1,0,0,0,0,0
2008,C,LINETTY,5.5,0,0,0,0,0,0,1,0,0,0,0,0
4405,C,MARONI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2287,C,RAMIREZ,6.5,0,0,0,0,0,0,1,0,0,0,0,0
4404,C,THORSBY,6,0,0,0,0,0,0,0,0,0,0,0,0
505,A,BONAZZOLI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
407,A,GABBIADINI,6.5,0,0,0,0,1,0,0,0,0,0,0,0
568,A,QUAGLIARELLA,7.5,1,0,0,0,0,0,0,0,0,0,0,0
4350,ALL,RANIERI C.,6.5,0,0,0,0,0,0,0,0,0,0,0,0
SASSUOLO,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
509,P,CONSIGLI,6.5,0,2,0,0,0,0,0,0,0,0,0,0
2769,D,MAGNANI,6*,0,0,0,0,0,0,0,0,0,0,0,0
4426,D,TOLJAN,7.5,0,0,0,0,0,0,0,0,1,0,0,0
1895,D,FERRARI G.,6,0,0,0,0,0,0,0,0,0,0,0,0
4530,D,KYRIAKOPOULOS,6.5,0,0,0,0,0,0,0,0,1,0,0,0
2279,D,ROMAGNA,6.5,0,0,0,0,0,0,0,0,0,0,0,0
1995,C,DJURICIC,7,1,0,0,0,0,0,0,0,0,0,1,0
827,C,LOCATELLI,7.5,0,0,0,0,0,0,0,0,0,0,0,0
528,C,MAGNANELLI,6*,0,0,0,0,0,0,0,0,0,0,0,0
4501,C,OBIANG,6,0,0,0,0,0,0,1,0,0,0,0,0
2832,A,BOGA,7,1,0,0,0,0,0,0,0,0,0,0,0
2819,A,CAPUTO,7.5,2,0,0,0,0,0,0,0,0,0,0,0
643,A,DEFREL,5.5,0,0,0,0,0,0,0,0,0,0,0,0
531,A,BERARDI,7.5,0,0,0,0,0,0,0,0,1,0,0,0
2093,ALL,DE ZERBI,8,0,0,0,0,0,0,0,0,0,0,0,0
SPAL,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
316,P,BERISHA E.,5,0,5,0,0,0,0,0,0,0,0,0,0
169,D,TOMOVIC,4,0,0,0,0,0,0,0,0,0,0,0,0
2192,D,BONIFAZI,4,0,0,0,0,0,0,0,0,0,0,0,0
708,D,FELIPE,4.5,0,0,0,0,0,0,0,0,0,0,0,0
493,D,ZUKANOVIC,6,0,0,0,0,0,0,0,0,0,0,0,0
2739,D,RECA,5,0,0,0,0,0,0,0,0,0,0,0,0
529,C,MISSIROLI,6,1,0,0,0,0,0,1,0,0,0,0,0
2003,C,MURGIA,6,0,0,0,0,0,0,0,0,0,0,0,0
4486,C,STREFEZZA,5,0,0,0,0,0,0,0,0,0,0,0,0
405,C,VALDIFIORI,6,0,0,0,0,0,0,0,0,0,0,0,0
2659,C,DABO,5,0,0,0,0,0,0,0,0,0,0,0,0
1857,C,DI FRANCESCO F.,6,0,0,0,0,0,0,1,0,0,0,0,0
112,C,CASTRO,5,0,0,0,0,0,0,0,0,0,0,0,0
533,A,FLOCCARI,5,0,0,0,0,0,0,0,0,0,0,0,0
2269,ALL,SEMPLICI,5,0,0,0,0,0,0,0,0,0,0,0,0
TORINO,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
2179,P,SIRIGU,6.5,0,4,0,0,0,0,0,0,0,0,0,0
2865,D,AINA,5,0,0,0,0,0,0,1,0,0,0,0,0
2288,D,N'KOULOU,5,0,0,0,0,0,0,1,0,0,0,0,0
2788,D,BREMER,4,0,0,0,0,0,0,0,0,0,0,0,0
487,D,DE SILVESTRI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2869,D,DJIDJI,4.5,0,0,0,0,0,0,0,0,0,0,0,0
2171,D,LYANCO,6,0,0,0,0,0,0,0,0,0,0,0,0
2205,C,BERENGUER,5.5,0,0,0,0,0,0,0,0,0,0,0,0
376,C,VERDI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2789,C,MEITE',4.5,0,0,0,0,0,0,1,0,0,0,0,0
238,C,RINCON,5.5,0,0,0,0,0,0,0,0,0,0,0,0
441,A,BELOTTI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
1839,A,EDERA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4346,A,MILLICO,5,0,0,0,0,0,0,0,0,0,0,0,0
2647,ALL,MAZZARRI,4,0,0,0,0,0,0,0,0,0,0,0,0
UDINESE,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
2792,P,MUSSO,5.5,0,2,0,0,0,0,0,0,0,0,0,0
224,D,DE MAIO,6,0,0,0,0,0,0,0,0,0,0,0,0
2280,D,NUYTINCK,5,0,0,0,0,0,0,0,0,0,0,0,0
4412,D,RODRIGO BECAO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2315,D,STRYGER LARSEN,6,0,0,0,0,0,0,1,0,0,0,0,0
4323,D,ZEEGELAAR,6,0,0,0,0,0,0,0,0,0,0,0,0
1986,C,FOFANA,6.5,0,0,0,0,0,0,0,0,0,0,0,0
434,C,JAJALO,6,0,0,0,0,0,0,0,0,0,0,0,0
1933,C,MANDRAGORA,6,0,0,0,0,0,0,0,0,0,0,0,0
1996,C,DE PAUL,6.5,0,0,0,0,0,0,0,0,0,0,0,0
4524,C,SEMA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
90,A,LASAGNA,5.5,0,0,0,0,0,0,1,0,0,0,0,0
2873,A,TEODORCZYK,6*,0,0,0,0,0,0,0,0,0,0,0,0
4324,A,OKAKA,6,0,0,0,0,0,0,0,0,0,0,0,0
1860,ALL,GOTTI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
VERONA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
2211,P,SILVESTRI,6,0,1,0,0,0,0,1,0,0,0,0,0
2758,D,GUNTER,6,0,0,0,0,0,0,0,0,0,0,0,0
4495,D,KUMBULLA,6.5,0,0,0,0,0,0,0,0,0,0,0,0
4409,D,RRAHMANI,6.5,0,0,0,0,0,0,1,0,0,0,0,0
4493,D,DAWIDOWICZ,6*,0,0,0,0,0,0,0,0,0,0,0,0
581,D,FARAONI,7,1,0,0,0,0,0,0,0,0,0,0,0
236,C,LAZOVIC,6,0,0,0,0,0,0,0,0,0,0,0,0
2187,C,BORINI,5.5,0,0,0,0,0,0,1,0,0,0,0,0
2011,C,MIGUEL VELOSO,6.5,0,0,0,0,0,0,0,0,0,0,0,0
632,C,ZACCAGNI,6.5,0,0,0,0,0,0,0,0,1,0,0,0
2741,C,PESSINA,6.5,0,0,0,0,0,0,1,0,0,0,0,0
4522,C,AMRABAT,5.5,0,0,0,0,0,0,0,1,0,0,0,0
600,C,VERRE,6.5,0,0,0,0,0,0,0,0,0,0,0,0
1924,ALL,JURIC,6.5,0,0,0,0,0,0,0,0,0,0,0,0
