Voti Fantacalcio 9 giornata di campionato,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
47,D,GASTALDELLO,4.5,0,0,0,0,0,0,0,0,0,0,0,0
4373,D,MATEJU,5,0,0,0,0,0,0,0,0,0,0,0,0
791,D,SABELLI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4449,C,TONALI,7,1,0,0,0,0,0,1,0,0,0,0,0
621,C,ROMULO,6,0,0,0,0,0,0,0,0,0,0,0,0
4445,C,BISOLI,6,0,0,0,0,0,0,1,0,0,0,0,0
4448,C,SPALEK,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4413,A,AYE',5,0,0,0,0,0,0,0,0,0,0,0,0
696,A,BALOTELLI,5,0,0,0,0,0,0,1,0,0,0,0,0
4452,A,DONNARUMMA AL.,5.5,0,0,0,0,0,0,0,0,0,0,0,0
380,A,MATRI,6*,0,0,0,0,0,0,1,0,0,0,0,0
2102,ALL,CORINI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
CAGLIARI,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
2836,P,OLSEN,6.5,0,1,0,0,0,0,0,0,0,0,0,0
1866,D,CEPPITELLI,5,0,0,0,0,0,0,1,0,0,0,0,0
2728,D,PELLEGRINI LU.,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2871,D,KLAVAN,6*,0,0,0,0,0,0,0,0,0,0,0,0
1869,D,PISACANE,6,0,0,0,0,0,0,0,0,0,0,0,0
112,C,CASTRO,6,0,0,0,0,0,0,0,0,0,0,0,0
20,C,CIGARINI,6.5,0,0,0,0,0,0,1,0,0,0,0,0
2116,C,FARAGO',6.5,0,0,0,0,0,0,0,0,0,0,0,0
467,C,NAINGGOLAN,6.5,0,0,0,0,0,0,1,0,0,0,0,0
627,C,IONITA,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2076,C,ROG,6*,0,0,0,0,0,0,0,0,0,0,0,0
4514,C,NANDEZ,7,1,0,0,0,0,0,0,0,0,0,0,0
1874,A,JOAO PEDRO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2061,A,SIMEONE,6.5,0,0,0,0,0,0,0,0,1,0,0,0
680,ALL,MARAN,7,0,0,0,0,0,0,0,0,0,0,0,0
FIORENTINA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
1917,P,DRAGOWSKI,7,0,2,1,0,0,0,0,0,0,0,0,0
2164,D,MILENKOVIC,6,0,0,0,0,0,0,0,0,0,0,0,0
2309,D,PEZZELLA GER.,5.5,0,0,0,0,0,0,1,0,0,0,0,0
2289,D,DALBERT,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4378,D,RANIERI L,5.5,0,0,0,0,0,0,0,1,0,0,0,0
287,D,CACERES,6,0,0,0,0,0,0,0,0,0,0,0,0
2006,D,LIROLA,6,0,0,0,0,0,0,0,0,0,0,0,0
170,C,BADELJ,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4377,C,CASTROVILLI,6,0,0,0,0,0,0,1,0,0,0,0,0
2409,C,RIBERY,7,0,0,0,0,0,0,0,1,1,0,0,0
2002,C,CHIESA,7,1,0,0,0,0,0,0,0,0,0,0,0
644,C,PULGAR,6,0,0,0,0,0,0,1,0,0,0,0,0
2839,A,SOTTIL,5.5,0,0,0,0,0,0,0,0,0,0,0,0
771,A,BOATENG,6,0,0,0,0,0,0,0,0,0,0,0,0
763,ALL,MONTELLA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
GENOA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
1843,P,RADU I.,6,0,1,0,0,0,0,1,0,0,0,0,0
244,D,GHIGLIONE,6.5,0,0,0,0,0,0,1,0,1,0,0,0
4307,D,ROMERO,6,0,0,0,0,0,0,1,0,0,0,0,0
365,D,ZAPATA C.,6,0,0,0,0,0,0,0,0,0,0,0,0
4529,D,ANKERSEN,6.5,0,0,0,0,0,0,1,0,0,0,0,0
118,C,RADOVANOVIC,6,0,0,0,0,0,0,0,0,0,0,0,0
4512,C,SCHONE,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2213,C,CASSATA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4330,C,LERAGER,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4515,C,AGUDELO,7.5,1,0,0,0,0,0,1,0,0,0,0,0
4381,A,GUMUS,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2762,A,KOUAME',8,1,0,0,0,0,0,0,0,1,0,1,0
245,A,PANDEV,7,1,0,0,0,0,0,1,0,0,0,0,0
2038,A,PINAMONTI,6.5,0,0,0,0,0,0,0,0,1,0,0,0
4861,ALL,THIAGO MOTTA,7,0,0,0,0,0,0,0,0,0,0,0,0
INTER,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
250,P,HANDANOVIC,5.5,0,2,0,0,0,0,0,0,0,0,0,0
252,D,BIRAGHI,5,0,0,0,0,0,0,0,0,0,0,0,0
2120,D,BASTONI,6,0,0,0,0,0,0,0,0,0,0,0,0
322,D,DE VRIJ,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2572,D,GODIN,5.5,0,0,0,0,0,0,0,0,0,0,0,0
798,D,SKRINIAR,6.5,0,0,0,0,0,0,0,0,0,0,0,0
265,C,BROZOVIC,5,0,0,0,0,0,0,0,0,0,0,0,0
332,C,CANDREVA,7.5,1,0,0,0,0,0,1,0,1,0,0,0
801,C,GAGLIARDINI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
1870,C,BARELLA,6,0,0,0,0,0,0,1,0,0,0,0,0
4463,A,ESPOSITO,5.5,0,0,0,0,0,0,1,0,0,0,0,0
2764,A,MARTINEZ L.,6,0,0,0,0,0,0,0,0,0,0,0,0
2531,A,LUKAKU,6.5,1,0,0,0,0,0,0,0,0,0,0,1
536,A,POLITANO,6,0,0,0,0,0,0,0,0,0,0,0,0
4416,ALL,CONTE,5.5,0,0,0,0,0,0,0,0,0,0,0,0
JUVENTUS,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
453,P,SZCZESNY,6.5,0,1,0,0,0,0,0,0,0,0,0,0
662,D,ALEX SANDRO,6,0,0,0,0,0,0,0,0,0,0,0,0
4237,D,DANILO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
286,D,BONUCCI,6,0,0,0,0,0,0,0,0,0,0,0,0
4428,D,DE LIGT,5,0,0,0,0,0,0,0,0,0,0,0,0
2504,C,CAN ,5.5,0,0,0,0,0,0,0,0,0,0,0,0
697,C,CUADRADO,6.5,0,0,0,0,0,0,0,0,0,0,0,0
299,C,KHEDIRA,6,0,0,0,0,0,0,0,0,0,0,0,0
469,C,PJANIC,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2379,C,RABIOT,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2166,C,BENTANCUR,6.5,0,0,0,0,0,0,0,0,0,0,0,0
184,C,BERNARDESCHI,5,0,0,0,0,0,0,1,0,0,0,0,0
309,A,DYBALA,7,0,0,0,0,1,0,0,0,0,0,0,0
408,A,HIGUAIN,5.5,0,0,0,0,0,0,0,0,0,0,0,0
688,ALL,SARRI,5.5,0,0,0,0,0,0,1,0,0,0,0,0
LAZIO,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
1934,P,STRAKOSHA,6,0,1,0,0,0,0,0,0,0,0,0,0
513,D,ACERBI,6,0,0,0,0,0,0,0,0,0,0,0,0
1999,D,LUKAKU J.,6.5,0,0,0,0,0,0,0,0,1,0,0,0
327,D,PATRIC,5.5,0,0,0,0,0,0,0,0,0,0,0,0
329,D,RADU,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2085,C,LUIS ALBERTO,6.5,0,0,0,0,0,0,1,0,0,0,0,0
338,C,LULIC,6,0,0,0,0,0,0,1,0,0,0,0,0
645,C,MILINKOVIC-SAVIC,5.5,0,0,0,0,0,0,0,0,0,0,0,0
342,C,PAROLO,6,0,0,0,0,0,0,1,0,0,0,0,0
2263,C,LAZZARI,6,0,0,0,0,0,0,0,0,0,0,0,0
2209,C,LUCAS LEIVA,6,0,0,0,0,0,0,0,0,0,0,0,0
2284,A,CAICEDO,5,0,0,0,1,0,0,0,0,0,0,0,0
495,A,CORREA,7,1,0,0,0,0,0,0,0,0,0,0,0
785,A,IMMOBILE,7.5,1,0,0,0,0,0,0,0,1,0,1,0
826,ALL,INZAGHI S,6.5,0,0,0,0,0,0,0,0,0,0,0,0
LECCE,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
385,P,GABRIEL,7,0,1,0,0,0,0,0,0,0,0,0,0
423,D,RISPOLI,6,0,0,0,0,0,0,0,0,0,0,0,0
4470,D,CALDERONI,6,0,0,0,0,0,0,1,0,0,0,0,0
2241,D,LUCIONI,7,0,0,0,0,0,0,0,0,0,0,0,0
4472,D,MECCARIELLO,6,0,0,0,0,0,0,0,0,0,0,0,0
54,D,ROSSETTINI,6.5,0,0,0,0,0,0,1,0,0,0,0,0
4476,C,TABANELLI,6,0,0,0,0,0,0,0,0,0,0,0,0
241,C,TACHTSIDIS,6.5,0,0,0,0,0,0,0,0,0,0,0,0
4475,C,MAJER,6.5,0,0,0,0,0,0,0,0,0,0,0,0
65,C,MANCOSU,7,0,0,0,0,1,0,1,0,0,0,0,1
179,C,PETRICCIONE,5.5,0,0,0,0,0,0,0,0,0,0,0,0
1939,A,LAPADULA,6,0,0,0,0,0,0,1,0,0,0,0,0
1879,A,FARIAS,5.5,0,0,0,0,0,0,0,0,0,0,0,0
183,A,BABACAR,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4417,ALL,LIVERANI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
MILAN,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
350,P,DONNARUMMA G.,7,0,2,0,0,0,0,0,0,0,0,0,0
2168,D,MUSACCHIO,6,0,0,0,0,0,0,1,0,0,0,0,0
460,D,ROMAGNOLI,6,0,0,0,0,0,0,1,0,0,0,0,0
357,D,CALABRIA,5,0,0,0,0,0,0,0,0,1,0,0,0
11,D,CONTI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4292,D,HERNANDEZ T.,7,1,0,0,0,0,0,0,0,0,0,0,0
375,C,SUSO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2818,C,BENNACER,5.5,0,0,0,0,0,0,0,0,0,0,0,0
331,C,BIGLIA,5.5,0,0,0,0,0,0,1,0,0,0,0,0
2194,C,CALHANOGLU,6.5,0,0,0,0,0,0,1,0,0,0,0,0
1850,C,KESSIE',4.5,0,0,0,0,0,0,0,0,0,0,0,0
4322,C,PAQUETA',5,0,0,0,0,0,0,0,0,0,0,0,0
4510,A,RAFAEL LEAO,5,0,0,0,0,0,0,0,0,0,0,0,0
2756,A,PIATEK,5.5,0,0,0,0,0,0,0,0,0,0,0,0
676,ALL,PIOLI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
NAPOLI,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
2468,P,OSPINA,6.5,0,1,0,0,0,0,0,0,0,0,0,0
2860,D,MALCUIT,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2816,D,DI LORENZO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
392,D,KOULIBALY,6,0,0,0,0,0,0,0,0,0,0,0,0
393,D,LUPERTO,5,0,0,0,0,0,0,1,0,0,0,0,0
397,C,ALLAN,6.5,0,0,0,0,0,0,0,0,1,0,0,0
406,C,CALLEJON,6,0,0,0,0,0,0,0,0,0,0,0,0
4479,C,ELMAS,5,0,0,0,0,0,0,0,0,0,0,0,0
2775,C,RUIZ,6.5,0,0,0,0,0,0,0,0,0,0,0,0
152,C,ZIELINSKI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
409,A,INSIGNE,6,0,0,0,0,0,0,0,0,0,0,0,0
410,A,MERTENS,5.5,0,0,0,0,0,0,0,0,0,0,0,0
311,A,LLORENTE,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2012,A,MILIK,7,1,0,0,0,0,0,0,0,0,0,0,0
2777,ALL,ANCELOTTI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
PARMA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
159,P,SEPE,6.5,0,2,0,0,0,0,1,0,0,0,0,0
2525,D,DARMIAN,6.5,0,0,0,0,0,0,1,0,0,0,0,0
770,D,PEZZELLA GIU.,5.5,0,0,0,0,0,0,0,0,0,0,0,0
139,D,DERMAKU,6.5,0,0,0,0,0,0,0,0,0,0,0,0
73,D,GAGLIOLO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2801,D,IACOPONI,6,0,0,0,0,0,0,0,0,0,0,0,0
2802,C,BARILLA',6*,0,0,0,0,0,0,0,0,0,0,0,0
4423,C,HERNANI,6,0,0,0,0,0,0,0,0,0,0,0,0
234,C,KUCKA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2833,C,KULUSEVSKI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2804,C,SCOZZARELLA,6.5,0,0,0,0,0,0,0,0,0,0,0,0
474,A,GERVINHO,7,1,0,0,0,0,0,0,0,0,0,0,0
2325,A,KARAMOH,7.5,1,0,0,0,0,0,0,0,1,0,0,0
2773,A,SPROCATI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2824,ALL,D'AVERSA,6.5,0,0,0,0,0,0,0,0,0,0,0,0
ROMA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
4419,P,PAU LOPEZ,6,0,1,0,0,0,0,0,0,0,0,0,0
4245,D,SMALLING,6,0,0,0,0,0,0,0,0,0,0,0,0
4519,D,CETIN,6,0,0,0,0,0,0,1,0,0,0,0,0
2016,D,FAZIO,6,0,0,0,0,0,0,0,0,0,0,0,0
2214,D,KOLAROV,5.5,0,0,0,0,0,0,1,0,0,0,0,0
2296,D,MANCINI,6.5,0,0,0,0,0,0,1,0,0,0,0,0
262,D,SANTON,6*,0,0,0,0,0,0,0,0,0,0,0,0
1852,D,SPINAZZOLA,6,0,0,0,0,0,0,0,0,0,0,0,0
2378,C,PASTORE,6,0,0,0,0,0,0,0,0,0,0,0,0
237,C,PEROTTI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2215,C,VERETOUT,7,0,0,0,0,0,0,0,0,0,0,0,0
2766,C,ZANIOLO,7,1,0,0,0,0,0,0,0,0,0,1,0
2657,A,ANTONUCCI,5.5,0,0,0,0,0,0,1,0,0,0,0,0
647,A,DZEKO,7.5,1,0,0,0,0,0,0,0,0,0,0,0
4418,ALL,FONSECA,7,0,0,0,0,0,0,0,0,0,0,0,0
SAMPDORIA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
761,P,AUDERO,6.5,0,2,0,0,0,0,0,0,0,0,0,0
2104,D,BERESZYNSKI,5.5,0,0,0,0,0,0,1,0,0,0,0,0
2784,D,COLLEY,5.5,0,0,0,0,0,0,1,0,0,0,0,0
2141,D,DEPAOLI,6,0,0,0,0,0,0,0,0,0,0,0,0
259,D,MURILLO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
1868,D,MURRU,5,0,0,0,0,0,0,1,0,0,0,0,0
366,C,BERTOLACCI,6,0,0,0,0,0,0,0,0,0,0,0,0
2855,C,VIEIRA,6.5,0,0,0,0,0,0,0,0,1,0,0,0
2334,C,LERIS,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2391,C,EKDAL,6,0,0,0,0,0,0,0,0,0,0,0,0
1987,C,JANKTO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
1958,A,CAPRARI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
407,A,GABBIADINI,6.5,1,0,0,0,0,0,0,0,0,0,0,0
568,A,QUAGLIARELLA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4350,ALL,RANIERI C.,6,0,0,0,0,0,0,0,0,0,0,0,0
SASSUOLO,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
509,P,CONSIGLI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
521,D,PELUSO,5.5,0,0,0,0,0,0,1,0,0,0,0,0
4426,D,TOLJAN,6.5,0,0,0,0,0,0,0,0,0,0,0,0
4521,D,MULDUR,6*,0,0,0,0,0,0,0,0,0,0,0,0
2355,D,MARLON,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2279,D,ROMAGNA,6,0,0,0,0,0,0,1,0,0,0,0,0
1995,C,DJURICIC,7,1,0,0,0,0,0,1,0,0,0,1,0
526,C,DUNCAN,6.5,0,0,0,0,0,0,0,0,0,0,0,0
528,C,MAGNANELLI,6,0,0,0,0,0,0,1,0,0,0,0,0
4501,C,OBIANG,6,0,0,0,0,0,0,0,0,0,0,0,0
2832,A,BOGA,6.5,0,0,0,0,0,0,0,0,1,0,0,0
2819,A,CAPUTO,6*,0,0,0,0,0,0,0,0,0,0,0,0
643,A,DEFREL,5.5,0,0,0,0,0,0,1,0,0,0,0,0
531,A,BERARDI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2093,ALL,DE ZERBI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
SPAL,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
316,P,BERISHA E.,5.5,0,1,0,0,0,0,1,0,0,0,0,0
2261,D,VICARI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
169,D,TOMOVIC,7,0,0,0,0,0,0,1,0,0,0,0,0
2739,D,RECA,6,0,0,0,0,0,0,0,0,0,0,0,0
780,D,CIONEK,6,0,0,0,0,0,0,1,0,0,0,0,0
4407,D,IGOR,6.5,0,0,0,0,0,0,0,0,0,0,0,0
28,C,KURTIC,7,1,0,0,0,0,0,0,0,0,0,0,1
529,C,MISSIROLI,6,0,0,0,0,0,0,0,0,0,0,0,0
2003,C,MURGIA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4486,C,STREFEZZA,6.5,0,0,0,0,0,0,1,0,1,0,0,0
2274,C,VALOTI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
533,A,FLOCCARI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
126,A,PALOSCHI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
383,A,PETAGNA,6,0,0,0,0,0,0,0,0,0,0,0,0
2269,ALL,SEMPLICI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
TORINO,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
2179,P,SIRIGU,6.5,0,1,0,0,0,0,0,0,0,0,0,0
2869,D,DJIDJI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
226,D,IZZO,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2288,D,N'KOULOU,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2865,D,AINA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
487,D,DE SILVESTRI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
706,C,ANSALDI,5.5,0,0,0,0,0,0,1,0,0,0,0,0
556,C,BASELLI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
238,C,RINCON,6,0,0,0,0,0,0,1,0,0,0,0,0
235,C,LAXALT,6*,0,0,0,0,0,0,0,0,0,0,0,0
376,C,VERDI,6,0,0,0,0,0,0,0,0,0,0,0,0
315,A,ZAZA,7,1,0,0,0,0,0,0,0,0,0,0,1
441,A,BELOTTI,6.5,0,0,0,0,0,0,0,0,1,0,0,0
475,A,IAGO FALQUE,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2647,ALL,MAZZARRI,6,0,0,0,0,0,0,1,0,0,0,0,0
UDINESE,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
2792,P,MUSSO,6.5,0,7,0,0,0,0,0,0,0,0,0,0
2793,D,OPOKU,4,0,0,0,0,0,0,0,1,0,0,0,0
4412,D,RODRIGO BECAO,4,0,0,0,0,0,0,0,0,0,0,0,0
790,D,SAMIR,3.5,0,0,0,0,0,0,1,0,0,0,0,0
2870,D,TROOST-EKONG,4,0,0,0,0,0,0,0,0,0,0,0,0
1996,C,DE PAUL,5,0,0,0,0,0,0,0,0,0,0,0,0
1986,C,FOFANA,6,0,0,0,0,0,0,0,0,0,0,0,0
434,C,JAJALO,5,0,0,0,0,0,0,0,0,0,0,0,0
1933,C,MANDRAGORA,4,0,0,0,0,0,0,0,0,0,0,0,0
2392,C,WALACE,6*,0,0,0,0,0,0,0,0,0,0,0,0
4524,C,SEMA,4.5,0,0,0,0,0,0,0,0,0,0,0,0
4324,A,OKAKA,7,1,0,0,0,0,0,0,0,0,0,0,0
90,A,LASAGNA,5,0,0,0,0,0,0,0,0,0,0,0,0
2826,A,PUSSETTO,5,0,0,0,0,0,0,0,0,0,0,0,0
2729,ALL,TUDOR,3,0,0,0,0,0,0,0,0,0,0,0,0
VERONA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
2211,P,SILVESTRI,6.5,0,1,0,0,0,0,0,0,0,0,0,0
4493,D,DAWIDOWICZ,6,0,0,0,0,0,0,0,0,0,0,0,0
581,D,FARAONI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2758,D,GUNTER,5,0,0,0,0,0,0,1,0,0,0,0,0
4495,D,KUMBULLA,6,0,0,0,0,0,0,1,0,0,0,0,0
4409,D,RRAHMANI,6,0,0,0,0,0,0,0,0,0,0,0,0
600,C,VERRE,7,0,0,0,0,0,0,1,0,0,0,0,0
2741,C,PESSINA,5,0,0,0,0,0,0,1,0,0,0,0,0
236,C,LAZOVIC,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4522,C,AMRABAT,5.5,0,0,0,0,0,0,1,0,0,0,0,0
632,C,ZACCAGNI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
4500,A,DI CARMINE,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2304,A,SALCEDO E.,6,0,0,0,0,0,0,0,0,0,0,0,0
2327,A,STEPINSKI,6*,0,0,0,0,0,0,0,0,0,0,0,0
1924,ALL,JURIC,6,0,0,0,0,0,0,0,0,0,0,0,0
