Voti Fantacalcio 17 giornata di campionato,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
1896,D,MARTELLA,6*,0,0,0,0,0,0,0,0,0,0,0,0
4373,D,MATEJU,6,0,0,0,0,0,0,1,0,0,0,0,0
791,D,SABELLI,6,0,0,0,0,0,0,0,0,0,0,0,0
4448,C,SPALEK,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4449,C,TONALI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
621,C,ROMULO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4445,C,BISOLI,6,0,0,0,0,0,0,0,0,0,0,0,0
2106,C,MOROSINI,6,0,0,0,0,0,0,0,0,0,0,0,0
696,A,BALOTELLI,7,1,0,0,0,0,0,0,0,0,0,0,0
4452,A,DONNARUMMA AL.,4.5,0,0,0,0,0,0,0,0,0,0,0,0
4453,A,TORREGROSSA,6,0,0,0,0,0,0,0,0,0,0,0,0
2102,ALL,CORINI,6,0,0,0,0,0,0,0,1,0,0,0,0
CAGLIARI,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
611,P,RAFAEL,6,0,2,0,0,0,0,0,0,0,0,0,0
1869,D,PISACANE,5,0,0,0,0,0,0,0,1,0,0,0,0
2728,D,PELLEGRINI LU.,6,0,0,0,0,0,0,0,0,0,0,0,0
2871,D,KLAVAN,6,0,0,0,0,0,0,1,0,0,0,0,0
2653,D,LYKOGIANNIS,5.5,0,0,0,0,0,0,0,0,0,0,0,0
20,C,CIGARINI,6,0,0,0,0,0,0,0,0,0,0,0,0
2116,C,FARAGO',6,0,0,0,0,0,0,0,0,1,0,0,0
627,C,IONITA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2076,C,ROG,6,0,0,0,0,0,0,1,0,0,0,0,0
467,C,NAINGGOLAN,6,0,0,0,0,0,0,0,0,0,0,0,0
1874,A,JOAO PEDRO,6.5,1,0,0,0,0,0,0,0,0,0,0,0
4455,A,RAGATZU,6*,0,0,0,0,0,0,0,0,0,0,0,0
2061,A,SIMEONE,5.5,0,0,0,0,0,0,0,0,0,0,0,0
306,A,CERRI,6,0,0,0,0,0,0,0,0,0,0,0,0
680,ALL,MARAN,5.5,0,0,0,0,0,0,0,0,0,0,0,0
FIORENTINA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
1917,P,DRAGOWSKI,5.5,0,4,0,0,0,0,0,0,0,0,0,0
2006,D,LIROLA,6,0,0,0,0,0,0,0,0,0,0,0,0
287,D,CACERES,5,0,0,0,0,0,0,1,0,0,0,0,0
2164,D,MILENKOVIC,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2309,D,PEZZELLA GER.,5,0,0,0,0,0,0,1,0,0,0,0,0
2289,D,DALBERT,5,0,0,0,0,0,0,0,0,0,0,0,0
2290,C,EYSSERIC,6*,0,0,0,0,0,0,0,0,0,0,0,0
170,C,BADELJ,6,1,0,0,0,0,0,0,0,0,0,0,0
644,C,PULGAR,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4377,C,CASTROVILLI,6.5,0,0,0,0,0,0,1,0,0,0,0,0
2839,A,SOTTIL,6*,0,0,0,0,0,0,0,0,0,0,0,0
771,A,BOATENG,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4527,A,PEDRO G.,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2841,A,VLAHOVIC,6.5,0,0,0,0,0,0,1,0,0,0,0,0
763,ALL,MONTELLA,5,0,0,0,0,0,0,0,0,0,0,0,0
GENOA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
1843,P,RADU I.,6,0,4,0,0,0,0,0,0,0,0,0,0
244,D,GHIGLIONE,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4307,D,ROMERO,4,0,0,0,0,0,0,1,0,0,0,0,0
2083,D,BIRASCHI,5,0,0,0,0,0,0,0,0,0,0,0,0
2759,D,CRISCITO,5,0,0,0,0,0,0,0,0,0,0,0,0
4459,C,ROVELLA,6,0,0,0,0,0,0,0,0,0,0,0,0
2213,C,CASSATA,4.5,0,0,0,0,0,0,1,0,0,0,0,0
4384,C,JAGIELLO,6,0,0,0,0,0,0,0,0,0,0,0,0
118,C,RADOVANOVIC,5,0,0,0,0,0,0,0,0,0,0,0,0
4515,C,AGUDELO,5,0,0,0,0,0,0,1,0,0,0,0,0
4865,A,CLEONISE,6,0,0,0,0,0,0,0,0,0,0,0,0
819,A,FAVILLI,5.5,0,0,0,0,0,0,1,0,0,0,0,0
2038,A,PINAMONTI,5,0,0,0,0,0,0,0,0,0,0,0,0
479,A,SANABRIA,6,0,0,0,0,0,0,0,0,0,0,0,0
4861,ALL,THIAGO MOTTA,4.5,0,0,0,0,0,0,0,0,0,0,0,0
INTER,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
250,P,HANDANOVIC,6.5,0,0,0,0,0,0,0,0,0,0,0,0
322,D,DE VRIJ,6.5,0,0,0,0,0,0,0,0,0,0,0,0
254,D,DIMARCO,6*,0,0,0,0,0,0,0,0,0,0,0,0
798,D,SKRINIAR,6,0,0,0,0,0,0,0,0,0,0,0,0
252,D,BIRAGHI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2120,D,BASTONI,6.5,0,0,0,0,0,0,1,0,0,0,0,0
1978,C,SENSI,6,0,0,0,0,0,0,0,0,0,0,0,0
181,C,VECINO,6.5,0,0,0,0,0,0,0,0,0,0,0,0
172,C,BORJA VALERO,6,0,0,0,0,0,0,0,0,0,0,0,0
332,C,CANDREVA,7.5,0,0,0,0,0,0,0,0,2,0,0,0
801,C,GAGLIARDINI,7.5,1,0,0,0,0,0,0,0,0,0,0,0
4385,C,LAZARO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4463,A,ESPOSITO,7,0,0,0,0,1,0,0,0,0,0,0,0
2531,A,LUKAKU,8,2,0,0,0,0,0,0,0,1,0,1,0
4416,ALL,CONTE,7.5,0,0,0,0,0,0,0,0,0,0,0,0
JUVENTUS,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
282,P,BUFFON,6,0,1,0,0,0,0,0,0,0,0,0,0
4332,D,DEMIRAL,6,0,0,0,0,0,0,1,0,0,0,0,0
4237,D,DANILO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
662,D,ALEX SANDRO,6.5,0,0,0,0,0,0,0,0,2,0,0,0
286,D,BONUCCI,6.5,0,0,0,0,0,0,0,0,0,0,0,0
358,D,DE SCIGLIO,6*,0,0,0,0,0,0,0,0,0,0,0,0
2200,C,DOUGLAS COSTA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2306,C,MATUIDI,6,0,0,0,0,0,0,0,0,0,0,0,0
469,C,PJANIC,6,0,0,0,0,0,0,1,0,0,0,0,0
2379,C,RABIOT,6,0,0,0,0,0,0,0,0,0,0,0,0
2472,C,RAMSEY,6,0,0,0,0,0,0,0,0,0,0,0,0
309,A,DYBALA,7,1,0,0,0,0,0,0,0,0,0,0,0
408,A,HIGUAIN,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2610,A,RONALDO,7.5,1,0,0,0,0,0,0,0,0,0,1,0
688,ALL,SARRI,6,0,0,0,0,0,0,0,0,0,0,0,0
LAZIO,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
1934,P,STRAKOSHA,7,0,0,0,0,0,0,0,0,0,0,0,0
513,D,ACERBI,6,0,0,0,0,0,0,0,0,0,0,0,0
327,D,PATRIC,6.5,0,0,0,0,0,0,0,0,0,0,0,0
329,D,RADU,6,0,0,0,0,0,0,1,0,0,0,0,0
4424,C,JONY,6,0,0,0,0,0,0,1,0,0,0,0,0
2263,C,LAZZARI,6,0,0,0,0,0,0,0,0,0,0,0,0
2209,C,LUCAS LEIVA,6,0,0,0,0,0,0,0,0,0,0,0,0
2085,C,LUIS ALBERTO,7,0,0,0,0,0,0,0,0,0,0,0,0
338,C,LULIC,6,0,0,0,0,0,0,0,0,0,0,0,0
2188,C,MARUSIC,6,0,0,0,0,0,0,0,0,0,0,0,0
645,C,MILINKOVIC-SAVIC,5,0,0,0,0,0,0,1,0,0,0,0,0
342,C,PAROLO,6*,0,0,0,0,0,0,0,0,0,0,0,0
2284,A,CAICEDO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
785,A,IMMOBILE,5.5,0,0,0,0,0,0,0,0,0,0,0,0
826,ALL,INZAGHI S,6,0,0,0,0,0,0,0,0,0,0,0,0
LECCE,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
385,P,GABRIEL,7,0,3,0,0,0,0,0,0,0,0,0,0
423,D,RISPOLI,5,0,0,0,0,0,0,0,0,0,0,0,0
4470,D,CALDERONI,4.5,0,0,0,0,0,0,1,0,1,0,0,0
2241,D,LUCIONI,4.5,0,0,0,0,0,0,0,0,0,0,0,0
54,D,ROSSETTINI,5,0,0,0,0,0,0,0,0,0,0,0,0
179,C,PETRICCIONE,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4400,C,SHAKHOV,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4476,C,TABANELLI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
241,C,TACHTSIDIS,5.5,0,0,0,0,0,0,1,0,0,0,0,0
65,C,MANCOSU,5.5,0,0,0,0,0,0,0,0,0,0,0,0
183,A,BABACAR,6,1,0,0,0,0,0,1,0,0,0,0,0
658,A,FALCO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4477,A,LA MANTIA,6*,0,0,0,0,0,0,0,0,0,0,0,0
1879,A,FARIAS,6.5,1,0,0,0,0,0,0,0,0,0,0,0
4417,ALL,LIVERANI,4.5,0,0,0,0,0,0,0,0,0,0,0,0
MILAN,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
350,P,DONNARUMMA G.,5.5,0,5,0,0,0,0,0,0,0,0,0,0
357,D,CALABRIA,4.5,0,0,0,0,0,0,0,0,0,0,0,0
11,D,CONTI,4,0,0,0,0,0,0,0,0,0,0,0,0
2168,D,MUSACCHIO,4,0,0,0,0,0,0,1,0,0,0,0,0
2169,D,RODRIGUEZ R.,6,0,0,0,0,0,0,0,0,0,0,0,0
460,D,ROMAGNOLI,5.5,0,0,0,0,0,0,1,0,0,0,0,0
2194,C,CALHANOGLU,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2692,C,CASTILLEJO,6*,0,0,0,0,0,0,0,0,0,0,0,0
1850,C,KESSIE',5,0,0,0,0,0,0,1,0,0,0,0,0
375,C,SUSO,4.5,0,0,0,0,0,0,1,0,0,0,0,0
2818,C,BENNACER,5.5,0,0,0,0,0,0,0,0,0,0,0,0
367,C,BONAVENTURA,5,0,0,0,0,0,0,0,0,0,0,0,0
4510,A,RAFAEL LEAO,5,0,0,0,0,0,0,0,0,0,0,0,0
2756,A,PIATEK,5.5,0,0,0,0,0,0,0,0,0,0,0,0
676,ALL,PIOLI,4,0,0,0,0,0,0,0,0,0,0,0,0
NAPOLI,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
572,P,MERET,6.5,0,1,0,0,0,0,0,0,0,0,0,0
2816,D,DI LORENZO,6.5,0,0,0,0,0,0,0,0,0,0,0,0
140,D,HYSAJ,5.5,0,0,0,0,0,0,0,0,0,0,0,0
393,D,LUPERTO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
459,D,MANOLAS,6,0,0,0,0,0,0,0,0,0,0,0,0
142,D,MARIO RUI,6,0,0,0,0,0,0,1,0,0,0,0,0
406,C,CALLEJON,6,0,0,0,0,0,0,0,0,0,0,0,0
4479,C,ELMAS,6.5,0,0,0,0,0,0,1,0,0,0,0,0
2775,C,RUIZ,4.5,0,0,0,0,0,0,0,0,0,0,0,0
152,C,ZIELINSKI,6,0,0,0,0,0,0,0,0,0,0,0,0
397,C,ALLAN,7,1,0,0,0,0,0,0,0,0,0,0,0
409,A,INSIGNE,6,0,0,0,0,0,0,0,0,0,0,0,0
410,A,MERTENS,6,0,0,0,0,0,0,0,0,0,0,0,0
2012,A,MILIK,6,0,0,0,0,0,0,0,0,0,0,0,0
2641,ALL,GATTUSO,7,0,0,0,0,0,0,0,0,0,0,0,0
PARMA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
159,P,SEPE,6,0,1,0,0,0,0,0,0,0,0,0,0
2525,D,DARMIAN,5.5,0,0,0,0,0,0,0,0,0,0,0,0
1864,D,BRUNO ALVES,6,0,0,0,0,0,0,0,0,0,0,0,0
73,D,GAGLIOLO,5.5,0,0,0,0,0,0,1,0,0,0,0,0
2801,D,IACOPONI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
770,D,PEZZELLA GIU.,6*,0,0,0,0,0,0,0,0,0,0,0,0
2833,C,KULUSEVSKI,6.5,0,0,0,0,0,0,0,0,1,0,0,0
430,C,BRUGMAN,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2802,C,BARILLA',5.5,0,0,0,0,0,0,0,0,0,0,0,0
27,C,GRASSI,7,1,0,0,0,0,0,1,0,0,0,0,1
4423,C,HERNANI,6,0,0,0,0,0,0,1,0,0,0,0,0
234,C,KUCKA,6,0,0,0,0,0,0,0,0,0,0,0,0
474,A,GERVINHO,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2773,A,SPROCATI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2824,ALL,D'AVERSA,6,0,0,0,0,0,0,0,0,0,0,0,0
ROMA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
4419,P,PAU LOPEZ,6.5,0,1,0,0,0,0,0,0,0,0,0,0
1852,D,SPINAZZOLA,6*,0,0,0,0,0,0,0,0,0,0,0,0
464,D,FLORENZI,6,0,0,0,0,0,0,0,0,0,0,0,0
2214,D,KOLAROV,7,1,0,0,0,0,0,1,0,0,0,1,0
4245,D,SMALLING,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2296,D,MANCINI,7,0,0,0,0,0,0,0,0,0,0,0,0
58,C,DIAWARA,6.5,0,0,0,0,0,0,1,0,0,0,0,0
530,C,PELLEGRINI LO.,7.5,1,0,0,0,0,0,0,0,0,0,0,0
2529,C,MKHITARYAN,6,0,0,0,0,0,0,0,0,0,0,0,0
237,C,PEROTTI,6,0,0,0,0,0,0,0,0,0,0,0,0
2201,C,UNDER,6*,0,0,0,0,0,0,0,0,0,0,0,0
2215,C,VERETOUT,6,0,0,0,0,0,0,0,0,0,0,0,0
2766,C,ZANIOLO,7.5,1,0,0,0,0,0,1,0,1,0,0,0
647,A,DZEKO,8,1,0,0,0,0,0,0,0,2,0,0,0
4418,ALL,FONSECA,7.5,0,0,0,0,0,0,0,0,0,0,0,0
SAMPDORIA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
761,P,AUDERO,6,0,2,0,0,0,0,0,0,0,0,0,0
4421,D,AUGELLO,6,0,0,0,0,0,0,0,0,0,0,0,0
2784,D,COLLEY,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2141,D,DEPAOLI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
45,D,FERRARI A.,5.5,0,0,0,0,0,0,0,0,0,0,0,0
259,D,MURILLO,5.5,0,0,0,0,0,0,1,0,0,0,0,0
1868,D,MURRU,5,0,0,0,0,0,0,0,0,0,0,0,0
1987,C,JANKTO,5.5,0,0,0,0,0,0,1,0,0,0,0,0
2334,C,LERIS,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2008,C,LINETTY,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2287,C,RAMIREZ,6,0,0,0,0,0,0,1,0,0,0,0,0
4404,C,THORSBY,6,0,0,0,0,0,0,0,0,0,0,0,0
1958,A,CAPRARI,6,1,0,0,0,0,0,0,1,0,0,0,0
407,A,GABBIADINI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
4350,ALL,RANIERI C.,6,0,0,0,0,0,0,0,0,0,0,0,0
SASSUOLO,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
510,P,PEGOLO,7,0,2,0,0,0,0,0,0,0,0,0,0
2355,D,MARLON,6,0,0,0,0,0,0,0,0,0,0,0,0
2279,D,ROMAGNA,6.5,0,0,0,0,0,0,0,0,0,0,0,0
521,D,PELUSO,5,0,0,0,0,0,0,0,0,0,0,0,0
4521,D,MULDUR,6,0,0,0,0,0,0,0,0,0,0,0,0
4530,D,KYRIAKOPOULOS,6,0,0,0,0,0,0,0,0,0,0,0,0
2857,C,TRAORE' HJ.,6.5,1,0,0,0,0,0,1,0,0,0,0,0
1995,C,DJURICIC,5.5,0,0,0,0,0,0,0,0,0,0,0,0
526,C,DUNCAN,6.5,0,0,0,0,0,0,0,0,0,0,0,0
827,C,LOCATELLI,7,0,0,0,0,0,0,1,0,1,0,0,0
528,C,MAGNANELLI,6*,0,0,0,0,0,0,0,0,0,0,0,0
4501,C,OBIANG,4.5,0,0,0,0,0,1,0,0,0,0,0,0
2832,A,BOGA,5,0,0,0,0,0,0,0,0,0,0,0,0
2819,A,CAPUTO,5,0,0,0,0,0,0,0,0,0,0,0,0
2093,ALL,DE ZERBI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
SPAL,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
316,P,BERISHA E.,6.5,0,1,0,0,0,0,0,0,0,0,0,0
4407,D,IGOR,6,0,0,0,0,0,0,1,0,0,0,0,0
2261,D,VICARI,5,0,0,0,0,0,0,0,0,0,0,0,0
169,D,TOMOVIC,6.5,0,0,0,0,0,0,0,0,0,0,0,0
780,D,CIONEK,6.5,0,0,0,0,0,0,0,0,0,0,0,0
4486,C,STREFEZZA,7,1,0,0,0,0,0,0,0,0,0,0,0
405,C,VALDIFIORI,6.5,0,0,0,0,0,0,0,0,1,0,0,0
1857,C,DI FRANCESCO F.,6*,0,0,0,0,0,0,0,0,0,0,0,0
28,C,KURTIC,6,0,0,0,0,0,0,0,0,0,0,0,0
2274,C,VALOTI,6.5,0,0,0,0,0,0,1,0,0,0,0,0
529,C,MISSIROLI,6,0,0,0,0,0,0,1,0,0,0,0,0
2003,C,MURGIA,6,0,0,0,0,0,0,0,0,0,0,0,0
126,A,PALOSCHI,5,0,0,0,0,0,0,0,0,0,0,0,0
383,A,PETAGNA,7,1,0,0,0,0,0,1,0,0,0,1,0
2269,ALL,SEMPLICI,7,0,0,0,0,0,0,1,0,0,0,0,0
TORINO,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
2179,P,SIRIGU,6.5,0,2,0,0,0,0,1,0,0,0,0,0
2865,D,AINA,5,0,0,0,0,0,0,0,0,0,0,0,0
2788,D,BREMER,4.5,0,0,0,0,0,0,0,1,0,0,0,0
226,D,IZZO,5,0,0,0,0,0,0,0,0,0,0,0,0
2288,D,N'KOULOU,5.5,0,0,0,0,0,0,0,0,0,0,0,0
238,C,RINCON,6.5,1,0,0,0,0,0,0,0,0,0,0,0
235,C,LAXALT,5.5,0,0,0,0,0,0,0,0,0,0,0,0
376,C,VERDI,6,0,0,0,0,0,0,0,0,0,0,0,0
706,C,ANSALDI,6,0,0,0,0,0,0,1,0,0,0,0,0
2205,C,BERENGUER,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2009,C,LUKIC,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2789,C,MEITE',5.5,0,0,0,0,0,0,0,0,0,0,0,0
441,A,BELOTTI,6,0,0,0,0,0,0,0,0,0,0,0,0
315,A,ZAZA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2647,ALL,MAZZARRI,5.5,0,0,0,0,0,0,1,0,0,0,0,0
UDINESE,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
2792,P,MUSSO,6,0,1,0,0,0,0,0,0,0,0,0,0
2315,D,STRYGER LARSEN,6,0,0,0,0,0,0,0,0,0,0,0,0
2795,D,TER AVEST,5,0,0,0,0,0,0,0,0,0,0,0,0
2870,D,TROOST-EKONG,5.5,0,0,0,0,0,0,0,0,0,0,0,0
224,D,DE MAIO,6.5,0,0,0,0,0,0,1,0,0,0,0,0
2280,D,NUYTINCK,6.5,0,0,0,0,0,0,0,0,0,0,0,0
1996,C,DE PAUL,7,1,0,0,0,0,0,0,0,0,0,0,0
1986,C,FOFANA,7.5,1,0,0,0,0,0,0,0,1,0,1,0
4524,C,SEMA,6.5,0,0,0,0,0,0,0,0,0,0,0,0
434,C,JAJALO,6.5,0,0,0,0,0,0,0,0,0,0,0,0
1933,C,MANDRAGORA,6.5,0,0,0,0,0,0,1,0,0,0,0,0
2826,A,PUSSETTO,6.5,0,0,0,0,0,0,0,0,0,0,0,0
4324,A,OKAKA,6,0,0,0,0,0,0,1,0,0,0,0,0
90,A,LASAGNA,5.5,0,0,0,0,0,0,0,0,0,0,0,0
1860,ALL,GOTTI,7,0,0,0,0,0,0,0,0,0,0,0,0
VERONA,,,,,,,,,,,,,,,
Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Asf,Gdv,Gdp
2211,P,SILVESTRI,7.5,0,0,0,0,0,0,0,0,0,0,0,0
4493,D,DAWIDOWICZ,6*,0,0,0,0,0,0,0,0,0,0,0,0
581,D,FARAONI,6,0,0,0,0,0,0,0,0,0,0,0,0
2758,D,GUNTER,6.5,0,0,0,0,0,0,0,0,0,0,0,0
4495,D,KUMBULLA,6,0,0,0,0,0,0,1,0,0,0,0,0
4409,D,RRAHMANI,6.5,0,0,0,0,0,0,1,0,0,0,0,0
632,C,ZACCAGNI,6,0,0,0,0,0,0,0,0,0,0,0,0
600,C,VERRE,5,0,0,0,0,0,0,0,0,0,0,0,0
236,C,LAZOVIC,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2741,C,PESSINA,6.5,0,0,0,0,0,0,0,0,0,0,0,0
2187,C,BORINI,5.5,0,0,0,0,0,0,0,0,0,0,0,0
2011,C,MIGUEL VELOSO,6,0,0,0,0,0,0,0,0,0,0,0,0
1924,ALL,JURIC,6.5,0,0,0,0,0,0,0,0,0,0,0,0
